value_en	description_en	codesystem	code	description_code
epithelium of vomeronasal organ	epithelium of vomeronasal organ	UBERON	http://purl.obolibrary.org/obo/UBERON_0003367	epithelium of vomeronasal organ
epithelium of hard palate	epithelium of hard palate	UBERON	http://purl.obolibrary.org/obo/UBERON_0003368	epithelium of hard palate
fossa ovalis of heart	fossa ovalis of heart	UBERON	http://purl.obolibrary.org/obo/UBERON_0003369	fossa ovalis of heart
pelvic appendage bud ectoderm	pelvic appendage bud ectoderm	UBERON	http://purl.obolibrary.org/obo/UBERON_0003371	pelvic appendage bud ectoderm
pectoral appendage bud ectoderm	pectoral appendage bud ectoderm	UBERON	http://purl.obolibrary.org/obo/UBERON_0003372	pectoral appendage bud ectoderm
ectoderm of footplate	ectoderm of footplate	UBERON	http://purl.obolibrary.org/obo/UBERON_0003373	ectoderm of footplate
chorionic ectoderm	chorionic ectoderm	UBERON	http://purl.obolibrary.org/obo/UBERON_0003374	chorionic ectoderm
cardiac muscle of auricular region	cardiac muscle of auricular region	UBERON	http://purl.obolibrary.org/obo/UBERON_0003378	cardiac muscle of auricular region
cardiac muscle of right atrium	cardiac muscle of right atrium	UBERON	http://purl.obolibrary.org/obo/UBERON_0003379	cardiac muscle of right atrium
cardiac muscle of left atrium	cardiac muscle of left atrium	UBERON	http://purl.obolibrary.org/obo/UBERON_0003380	cardiac muscle of left atrium
cardiac muscle of right ventricle	cardiac muscle of right ventricle	UBERON	http://purl.obolibrary.org/obo/UBERON_0003381	cardiac muscle of right ventricle
cardiac muscle of left ventricle	cardiac muscle of left ventricle	UBERON	http://purl.obolibrary.org/obo/UBERON_0003382	cardiac muscle of left ventricle
cardiac muscle tissue of interventricular septum	cardiac muscle tissue of interventricular septum	UBERON	http://purl.obolibrary.org/obo/UBERON_0003383	cardiac muscle tissue of interventricular septum
skeletal muscle tissue of pharynx	skeletal muscle tissue of pharynx	UBERON	http://purl.obolibrary.org/obo/UBERON_0003384	skeletal muscle tissue of pharynx
smooth muscle of eye	smooth muscle of eye	UBERON	http://purl.obolibrary.org/obo/UBERON_0003386	smooth muscle of eye
smooth muscle of trachea	smooth muscle of trachea	UBERON	http://purl.obolibrary.org/obo/UBERON_0003387	smooth muscle of trachea
mesothelium of pericardial cavity	mesothelium of pericardial cavity	UBERON	http://purl.obolibrary.org/obo/UBERON_0003388	mesothelium of pericardial cavity
mesothelium of diaphragm	mesothelium of diaphragm	UBERON	http://purl.obolibrary.org/obo/UBERON_0003389	mesothelium of diaphragm
mesothelium of pleural cavity	mesothelium of pleural cavity	UBERON	http://purl.obolibrary.org/obo/UBERON_0003390	mesothelium of pleural cavity
mesentery of urinary system	mesentery of urinary system	UBERON	http://purl.obolibrary.org/obo/UBERON_0003393	mesentery of urinary system
mesentery of hindgut	mesentery of hindgut	UBERON	http://purl.obolibrary.org/obo/UBERON_0003394	mesentery of hindgut
mesentery of rectum	mesentery of rectum	UBERON	http://purl.obolibrary.org/obo/UBERON_0003395	mesentery of rectum
mesentery of colon	mesentery of colon	UBERON	http://purl.obolibrary.org/obo/UBERON_0003396	mesentery of colon
mesentery of duodenum	mesentery of duodenum	UBERON	http://purl.obolibrary.org/obo/UBERON_0003397	mesentery of duodenum
mesentery of jejunum	mesentery of jejunum	UBERON	http://purl.obolibrary.org/obo/UBERON_0003398	mesentery of jejunum
skin of forearm	skin of forearm	UBERON	http://purl.obolibrary.org/obo/UBERON_0003403	skin of forearm
lobar bronchus of right lung	lobar bronchus of right lung	UBERON	http://purl.obolibrary.org/obo/UBERON_0003404	lobar bronchus of right lung
lobar bronchus of left lung	lobar bronchus of left lung	UBERON	http://purl.obolibrary.org/obo/UBERON_0003405	lobar bronchus of left lung
cartilage of respiratory system	cartilage of respiratory system	UBERON	http://purl.obolibrary.org/obo/UBERON_0003406	cartilage of respiratory system
cartilage of nasal septum	cartilage of nasal septum	UBERON	http://purl.obolibrary.org/obo/UBERON_0003407	cartilage of nasal septum
gland of digestive tract	gland of digestive tract	UBERON	http://purl.obolibrary.org/obo/UBERON_0003408	gland of digestive tract
gland of tongue	gland of tongue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003409	gland of tongue
oropharyngeal gland	oropharyngeal gland	UBERON	http://purl.obolibrary.org/obo/UBERON_0003410	oropharyngeal gland
pelvic appendage bud mesenchyme	pelvic appendage bud mesenchyme	UBERON	http://purl.obolibrary.org/obo/UBERON_0003412	pelvic appendage bud mesenchyme
pectoral appendage bud mesenchyme	pectoral appendage bud mesenchyme	UBERON	http://purl.obolibrary.org/obo/UBERON_0003413	pectoral appendage bud mesenchyme
mesenchyme of mandible	mesenchyme of mandible	UBERON	http://purl.obolibrary.org/obo/UBERON_0003414	mesenchyme of mandible
mesenchyme of nasal septum	mesenchyme of nasal septum	UBERON	http://purl.obolibrary.org/obo/UBERON_0003415	mesenchyme of nasal septum
mesenchyme of tongue	mesenchyme of tongue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003416	mesenchyme of tongue
mesenchyme of soft palate	mesenchyme of soft palate	UBERON	http://purl.obolibrary.org/obo/UBERON_0003417	mesenchyme of soft palate
mesenchyme of submandibular gland	mesenchyme of submandibular gland	UBERON	http://purl.obolibrary.org/obo/UBERON_0003418	mesenchyme of submandibular gland
mesenchyme of parotid	mesenchyme of parotid	UBERON	http://purl.obolibrary.org/obo/UBERON_0003419	mesenchyme of parotid
mesenchyme of sublingual gland	mesenchyme of sublingual gland	UBERON	http://purl.obolibrary.org/obo/UBERON_0003420	mesenchyme of sublingual gland
mesenchyme of vomeronasal organ	mesenchyme of vomeronasal organ	UBERON	http://purl.obolibrary.org/obo/UBERON_0003421	mesenchyme of vomeronasal organ
mesenchyme of umbilical cord	mesenchyme of umbilical cord	UBERON	http://purl.obolibrary.org/obo/UBERON_0003422	mesenchyme of umbilical cord
mesenchyme of hard palate	mesenchyme of hard palate	UBERON	http://purl.obolibrary.org/obo/UBERON_0003424	mesenchyme of hard palate
renal lymph node	renal lymph node	UBERON	http://purl.obolibrary.org/obo/UBERON_0003425	renal lymph node
dermis adipose tissue	dermis adipose tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003426	dermis adipose tissue
abdominal fat pad	abdominal fat pad	UBERON	http://purl.obolibrary.org/obo/UBERON_0003427	abdominal fat pad
gonadal fat pad	gonadal fat pad	UBERON	http://purl.obolibrary.org/obo/UBERON_0003428	gonadal fat pad
abdomen nerve	abdomen nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0003429	abdomen nerve
neck nerve	neck nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0003430	neck nerve
leg nerve	leg nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0003431	leg nerve
chest nerve	chest nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0003432	chest nerve
arm nerve	arm nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0003433	arm nerve
wrist nerve	wrist nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0003434	wrist nerve
pedal digit nerve	pedal digit nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0003435	pedal digit nerve
shoulder nerve	shoulder nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0003436	shoulder nerve
eyelid nerve	eyelid nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0003437	eyelid nerve
iris nerve	iris nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0003438	iris nerve
nerve of trunk region	nerve of trunk region	UBERON	http://purl.obolibrary.org/obo/UBERON_0003439	nerve of trunk region
limb nerve	limb nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0003440	limb nerve
forelimb nerve	forelimb nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0003441	forelimb nerve
hindlimb nerve	hindlimb nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0003442	hindlimb nerve
thoracic cavity nerve	thoracic cavity nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0003443	thoracic cavity nerve
pelvis nerve	pelvis nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0003444	pelvis nerve
pes nerve	pes nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0003445	pes nerve
ankle nerve	ankle nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0003446	ankle nerve
digit nerve of manus	digit nerve of manus	UBERON	http://purl.obolibrary.org/obo/UBERON_0003447	digit nerve of manus
manus nerve	manus nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0003448	manus nerve
tail intervertebral disc	tail intervertebral disc	UBERON	http://purl.obolibrary.org/obo/UBERON_0003449	tail intervertebral disc
upper jaw incisor	upper jaw incisor	UBERON	http://purl.obolibrary.org/obo/UBERON_0003450	upper jaw incisor
lower jaw incisor	lower jaw incisor	UBERON	http://purl.obolibrary.org/obo/UBERON_0003451	lower jaw incisor
trabecula carnea cardiac muscle tissue	trabecula carnea cardiac muscle tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003452	trabecula carnea cardiac muscle tissue
large intestine Peyer's patch	large intestine Peyer's patch	UBERON	http://purl.obolibrary.org/obo/UBERON_0003453	large intestine Peyer's patch
small intestine Peyer's patch	small intestine Peyer's patch	UBERON	http://purl.obolibrary.org/obo/UBERON_0003454	small intestine Peyer's patch
inner renal medulla loop of Henle	inner renal medulla loop of Henle	UBERON	http://purl.obolibrary.org/obo/UBERON_0003455	inner renal medulla loop of Henle
respiratory system lymphatic vessel	respiratory system lymphatic vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003456	respiratory system lymphatic vessel
head bone	head bone	UBERON	http://purl.obolibrary.org/obo/UBERON_0003457	head bone
neck bone	neck bone	UBERON	http://purl.obolibrary.org/obo/UBERON_0003458	neck bone
chest bone	chest bone	UBERON	http://purl.obolibrary.org/obo/UBERON_0003459	chest bone
arm bone	arm bone	UBERON	http://purl.obolibrary.org/obo/UBERON_0003460	arm bone
shoulder bone	shoulder bone	UBERON	http://purl.obolibrary.org/obo/UBERON_0003461	shoulder bone
facial bone	facial bone	UBERON	http://purl.obolibrary.org/obo/UBERON_0003462	facial bone
trunk bone	trunk bone	UBERON	http://purl.obolibrary.org/obo/UBERON_0003463	trunk bone
hindlimb bone	hindlimb bone	UBERON	http://purl.obolibrary.org/obo/UBERON_0003464	hindlimb bone
forelimb zeugopod bone	forelimb zeugopod bone	UBERON	http://purl.obolibrary.org/obo/UBERON_0003466	forelimb zeugopod bone
sesamoid bone of gastrocnemius	sesamoid bone of gastrocnemius	UBERON	http://purl.obolibrary.org/obo/UBERON_0003467	sesamoid bone of gastrocnemius
ureteric segment of renal artery	ureteric segment of renal artery	UBERON	http://purl.obolibrary.org/obo/UBERON_0003468	ureteric segment of renal artery
respiratory system artery	respiratory system artery	UBERON	http://purl.obolibrary.org/obo/UBERON_0003469	respiratory system artery
artery of upper lip	artery of upper lip	UBERON	http://purl.obolibrary.org/obo/UBERON_0003470	artery of upper lip
artery of lower lip	artery of lower lip	UBERON	http://purl.obolibrary.org/obo/UBERON_0003471	artery of lower lip
cerebellar artery	cerebellar artery	UBERON	http://purl.obolibrary.org/obo/UBERON_0003472	cerebellar artery
thoracic cavity artery	thoracic cavity artery	UBERON	http://purl.obolibrary.org/obo/UBERON_0003473	thoracic cavity artery
meningeal artery	meningeal artery	UBERON	http://purl.obolibrary.org/obo/UBERON_0003474	meningeal artery
ureteric vein	ureteric vein	UBERON	http://purl.obolibrary.org/obo/UBERON_0003475	ureteric vein
respiratory system venous blood vessel	respiratory system venous blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003476	respiratory system venous blood vessel
vein of upper lip	vein of upper lip	UBERON	http://purl.obolibrary.org/obo/UBERON_0003477	vein of upper lip
vein of lower lip	vein of lower lip	UBERON	http://purl.obolibrary.org/obo/UBERON_0003478	vein of lower lip
thoracic cavity vein	thoracic cavity vein	UBERON	http://purl.obolibrary.org/obo/UBERON_0003479	thoracic cavity vein
vein of clitoris	vein of clitoris	UBERON	http://purl.obolibrary.org/obo/UBERON_0003480	vein of clitoris
tail vein	tail vein	UBERON	http://purl.obolibrary.org/obo/UBERON_0003481	tail vein
vein of trabecular bone	vein of trabecular bone	UBERON	http://purl.obolibrary.org/obo/UBERON_0003482	vein of trabecular bone
thymus lymphoid tissue	thymus lymphoid tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003483	thymus lymphoid tissue
eye sebaceous gland	eye sebaceous gland	UBERON	http://purl.obolibrary.org/obo/UBERON_0003484	eye sebaceous gland
vagina sebaceous gland	vagina sebaceous gland	UBERON	http://purl.obolibrary.org/obo/UBERON_0003485	vagina sebaceous gland
skin sebaceous gland	skin sebaceous gland	UBERON	http://purl.obolibrary.org/obo/UBERON_0003487	skin sebaceous gland
abdominal mammary gland	abdominal mammary gland	UBERON	http://purl.obolibrary.org/obo/UBERON_0003488	abdominal mammary gland
respiratory system capillary endothelium	respiratory system capillary endothelium	UBERON	http://purl.obolibrary.org/obo/UBERON_0003489	respiratory system capillary endothelium
respiratory system reticular lamina	respiratory system reticular lamina	UBERON	http://purl.obolibrary.org/obo/UBERON_0003490	respiratory system reticular lamina
bronchus reticular lamina	bronchus reticular lamina	UBERON	http://purl.obolibrary.org/obo/UBERON_0003492	bronchus reticular lamina
trachea reticular lamina	trachea reticular lamina	UBERON	http://purl.obolibrary.org/obo/UBERON_0003493	trachea reticular lamina
respiratory system venule	respiratory system venule	UBERON	http://purl.obolibrary.org/obo/UBERON_0003494	respiratory system venule
respiratory system arteriole	respiratory system arteriole	UBERON	http://purl.obolibrary.org/obo/UBERON_0003495	respiratory system arteriole
head blood vessel	head blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003496	head blood vessel
abdomen blood vessel	abdomen blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003497	abdomen blood vessel
heart blood vessel	heart blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003498	heart blood vessel
brain blood vessel	brain blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003499	brain blood vessel
corneal blood vessel	corneal blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003500	corneal blood vessel
retina blood vessel	retina blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003501	retina blood vessel
neck blood vessel	neck blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003502	neck blood vessel
leg blood vessel	leg blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003503	leg blood vessel
respiratory system blood vessel	respiratory system blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003504	respiratory system blood vessel
trachea blood vessel	trachea blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003505	trachea blood vessel
chest blood vessel	chest blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003506	chest blood vessel
arm blood vessel	arm blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003507	arm blood vessel
pedal digit blood vessel	pedal digit blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003508	pedal digit blood vessel
arterial blood vessel	arterial blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003509	arterial blood vessel
eyelid blood vessel	eyelid blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003510	eyelid blood vessel
iris blood vessel	iris blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003511	iris blood vessel
lung blood vessel	lung blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003512	lung blood vessel
trunk blood vessel	trunk blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003513	trunk blood vessel
limb blood vessel	limb blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003514	limb blood vessel
forelimb blood vessel	forelimb blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003515	forelimb blood vessel
hindlimb blood vessel	hindlimb blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003516	hindlimb blood vessel
kidney blood vessel	kidney blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003517	kidney blood vessel
main bronchus blood vessel	main bronchus blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003518	main bronchus blood vessel
thoracic cavity blood vessel	thoracic cavity blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003519	thoracic cavity blood vessel
pelvis blood vessel	pelvis blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003520	pelvis blood vessel
pes blood vessel	pes blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003521	pes blood vessel
manual digit blood vessel	manual digit blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003522	manual digit blood vessel
manus blood vessel	manus blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003523	manus blood vessel
tail blood vessel	tail blood vessel	UBERON	http://purl.obolibrary.org/obo/UBERON_0003524	tail blood vessel
respiratory system capillary	respiratory system capillary	UBERON	http://purl.obolibrary.org/obo/UBERON_0003526	respiratory system capillary
kidney capillary	kidney capillary	UBERON	http://purl.obolibrary.org/obo/UBERON_0003527	kidney capillary
brain gray matter	brain gray matter	UBERON	http://purl.obolibrary.org/obo/UBERON_0003528	brain gray matter
respiratory system lymphatic vessel endothelium	respiratory system lymphatic vessel endothelium	UBERON	http://purl.obolibrary.org/obo/UBERON_0003529	respiratory system lymphatic vessel endothelium
pedal digit skin	pedal digit skin	UBERON	http://purl.obolibrary.org/obo/UBERON_0003530	pedal digit skin
forelimb skin	forelimb skin	UBERON	http://purl.obolibrary.org/obo/UBERON_0003531	forelimb skin
hindlimb skin	hindlimb skin	UBERON	http://purl.obolibrary.org/obo/UBERON_0003532	hindlimb skin
manual digit skin	manual digit skin	UBERON	http://purl.obolibrary.org/obo/UBERON_0003533	manual digit skin
tail skin	tail skin	UBERON	http://purl.obolibrary.org/obo/UBERON_0003534	tail skin
vagus X nerve trunk	vagus X nerve trunk	UBERON	http://purl.obolibrary.org/obo/UBERON_0003535	vagus X nerve trunk
right lung alveolar duct	right lung alveolar duct	UBERON	http://purl.obolibrary.org/obo/UBERON_0003536	right lung alveolar duct
left lung alveolar duct	left lung alveolar duct	UBERON	http://purl.obolibrary.org/obo/UBERON_0003537	left lung alveolar duct
right lung bronchiole	right lung bronchiole	UBERON	http://purl.obolibrary.org/obo/UBERON_0003538	right lung bronchiole
left lung bronchiole	left lung bronchiole	UBERON	http://purl.obolibrary.org/obo/UBERON_0003539	left lung bronchiole
right lung terminal bronchiole	right lung terminal bronchiole	UBERON	http://purl.obolibrary.org/obo/UBERON_0003540	right lung terminal bronchiole
left lung terminal bronchiole	left lung terminal bronchiole	UBERON	http://purl.obolibrary.org/obo/UBERON_0003541	left lung terminal bronchiole
right lung respiratory bronchiole	right lung respiratory bronchiole	UBERON	http://purl.obolibrary.org/obo/UBERON_0003542	right lung respiratory bronchiole
left lung respiratory bronchiole	left lung respiratory bronchiole	UBERON	http://purl.obolibrary.org/obo/UBERON_0003543	left lung respiratory bronchiole
brain white matter	brain white matter	UBERON	http://purl.obolibrary.org/obo/UBERON_0003544	brain white matter
distal convoluted tubule macula densa	distal convoluted tubule macula densa	UBERON	http://purl.obolibrary.org/obo/UBERON_0003546	distal convoluted tubule macula densa
brain meninx	brain meninx	UBERON	http://purl.obolibrary.org/obo/UBERON_0003547	brain meninx
forebrain meninges	forebrain meninges	UBERON	http://purl.obolibrary.org/obo/UBERON_0003548	forebrain meninges
brain pia mater	brain pia mater	UBERON	http://purl.obolibrary.org/obo/UBERON_0003549	brain pia mater
forebrain pia mater	forebrain pia mater	UBERON	http://purl.obolibrary.org/obo/UBERON_0003550	forebrain pia mater
midbrain pia mater	midbrain pia mater	UBERON	http://purl.obolibrary.org/obo/UBERON_0003551	midbrain pia mater
telencephalon pia mater	telencephalon pia mater	UBERON	http://purl.obolibrary.org/obo/UBERON_0003552	telencephalon pia mater
diencephalon pia mater	diencephalon pia mater	UBERON	http://purl.obolibrary.org/obo/UBERON_0003553	diencephalon pia mater
hindbrain pia mater	hindbrain pia mater	UBERON	http://purl.obolibrary.org/obo/UBERON_0003554	hindbrain pia mater
spinal cord pia mater	spinal cord pia mater	UBERON	http://purl.obolibrary.org/obo/UBERON_0003555	spinal cord pia mater
forebrain arachnoid mater	forebrain arachnoid mater	UBERON	http://purl.obolibrary.org/obo/UBERON_0003556	forebrain arachnoid mater
midbrain arachnoid mater	midbrain arachnoid mater	UBERON	http://purl.obolibrary.org/obo/UBERON_0003557	midbrain arachnoid mater
diencephalon arachnoid mater	diencephalon arachnoid mater	UBERON	http://purl.obolibrary.org/obo/UBERON_0003558	diencephalon arachnoid mater
hindbrain arachnoid mater	hindbrain arachnoid mater	UBERON	http://purl.obolibrary.org/obo/UBERON_0003559	hindbrain arachnoid mater
spinal cord arachnoid mater	spinal cord arachnoid mater	UBERON	http://purl.obolibrary.org/obo/UBERON_0003560	spinal cord arachnoid mater
forebrain dura mater	forebrain dura mater	UBERON	http://purl.obolibrary.org/obo/UBERON_0003561	forebrain dura mater
midbrain dura mater	midbrain dura mater	UBERON	http://purl.obolibrary.org/obo/UBERON_0003562	midbrain dura mater
telencephalon dura mater	telencephalon dura mater	UBERON	http://purl.obolibrary.org/obo/UBERON_0003563	telencephalon dura mater
diencephalon dura mater	diencephalon dura mater	UBERON	http://purl.obolibrary.org/obo/UBERON_0003564	diencephalon dura mater
hindbrain dura mater	hindbrain dura mater	UBERON	http://purl.obolibrary.org/obo/UBERON_0003565	hindbrain dura mater
head connective tissue	head connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003566	head connective tissue
abdomen connective tissue	abdomen connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003567	abdomen connective tissue
neck connective tissue	neck connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003568	neck connective tissue
leg connective tissue	leg connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003569	leg connective tissue
respiratory system connective tissue	respiratory system connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003570	respiratory system connective tissue
trachea connective tissue	trachea connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003571	trachea connective tissue
chest connective tissue	chest connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003572	chest connective tissue
arm connective tissue	arm connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003573	arm connective tissue
elbow connective tissue	elbow connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003574	elbow connective tissue
wrist connective tissue	wrist connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003575	wrist connective tissue
hip connective tissue	hip connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003576	hip connective tissue
knee connective tissue	knee connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003577	knee connective tissue
pedal digit connective tissue	pedal digit connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003578	pedal digit connective tissue
shoulder connective tissue	shoulder connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003579	shoulder connective tissue
lower respiratory tract connective tissue	lower respiratory tract connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003580	lower respiratory tract connective tissue
eyelid connective tissue	eyelid connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003581	eyelid connective tissue
nasopharynx connective tissue	nasopharynx connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003582	nasopharynx connective tissue
larynx connective tissue	larynx connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003583	larynx connective tissue
mammary gland connective tissue	mammary gland connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003584	mammary gland connective tissue
dermis connective tissue	dermis connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003585	dermis connective tissue
trunk connective tissue	trunk connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003586	trunk connective tissue
limb connective tissue	limb connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003587	limb connective tissue
forelimb connective tissue	forelimb connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003588	forelimb connective tissue
hindlimb connective tissue	hindlimb connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003589	hindlimb connective tissue
main bronchus connective tissue	main bronchus connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003590	main bronchus connective tissue
lobar bronchus connective tissue	lobar bronchus connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003591	lobar bronchus connective tissue
bronchus connective tissue	bronchus connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003592	bronchus connective tissue
thoracic cavity connective tissue	thoracic cavity connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003593	thoracic cavity connective tissue
pelvis connective tissue	pelvis connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003594	pelvis connective tissue
pes connective tissue	pes connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003595	pes connective tissue
ankle connective tissue	ankle connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003596	ankle connective tissue
manual digit connective tissue	manual digit connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003597	manual digit connective tissue
manus connective tissue	manus connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003598	manus connective tissue
tail connective tissue	tail connective tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003599	tail connective tissue
neck cartilage	neck cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_0003601	neck cartilage
lower respiratory tract cartilage	lower respiratory tract cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_0003603	lower respiratory tract cartilage
trachea cartilage	trachea cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_0003604	trachea cartilage
eye skin gland	eye skin gland	UBERON	http://purl.obolibrary.org/obo/UBERON_0003605	eye skin gland
limb long bone	limb long bone	UBERON	http://purl.obolibrary.org/obo/UBERON_0003606	limb long bone
forelimb long bone	forelimb long bone	UBERON	http://purl.obolibrary.org/obo/UBERON_0003607	forelimb long bone
hindlimb long bone	hindlimb long bone	UBERON	http://purl.obolibrary.org/obo/UBERON_0003608	hindlimb long bone
aorta elastic tissue	aorta elastic tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003609	aorta elastic tissue
heart elastic tissue	heart elastic tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003610	heart elastic tissue
respiratory system elastic tissue	respiratory system elastic tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003611	respiratory system elastic tissue
cardiovascular system elastic tissue	cardiovascular system elastic tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003613	cardiovascular system elastic tissue
blood vessel elastic tissue	blood vessel elastic tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003614	blood vessel elastic tissue
lung elastic tissue	lung elastic tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003615	lung elastic tissue
bronchus elastic tissue	bronchus elastic tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003616	bronchus elastic tissue
trachea elastic tissue	trachea elastic tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0003617	trachea elastic tissue
aorta tunica media	aorta tunica media	UBERON	http://purl.obolibrary.org/obo/UBERON_0003618	aorta tunica media
aorta tunica intima	aorta tunica intima	UBERON	http://purl.obolibrary.org/obo/UBERON_0003619	aorta tunica intima
manual digit 1 phalanx	manual digit 1 phalanx	UBERON	http://purl.obolibrary.org/obo/UBERON_0003620	manual digit 1 phalanx
manual digit 2	manual digit 2	UBERON	http://purl.obolibrary.org/obo/UBERON_0003622	manual digit 2
manual digit 3	manual digit 3	UBERON	http://purl.obolibrary.org/obo/UBERON_0003623	manual digit 3
